DateTime,tz_cd,GageHeight_ft
1/9/2018 0:45,CST,5.56
1/9/2018 1:00,CST,5.56
1/9/2018 1:15,CST,5.55
1/9/2018 1:30,CST,5.55
1/9/2018 1:45,CST,5.55
1/9/2018 2:00,CST,5.54
1/9/2018 2:15,CST,5.54
1/9/2018 2:30,CST,5.53
1/9/2018 2:45,CST,5.53
1/9/2018 3:00,CST,5.53
1/9/2018 3:15,CST,5.52
1/9/2018 3:30,CST,5.52
1/9/2018 3:45,CST,5.52
1/9/2018 4:00,CST,5.52
1/9/2018 4:15,CST,5.52
1/9/2018 4:30,CST,5.52
1/9/2018 4:45,CST,5.51
1/9/2018 5:00,CST,5.51
1/9/2018 5:15,CST,5.52
1/9/2018 5:30,CST,5.52
1/9/2018 5:45,CST,5.52
1/9/2018 6:00,CST,5.52
1/9/2018 6:15,CST,5.52
1/9/2018 6:30,CST,5.52
1/9/2018 6:45,CST,5.51
1/9/2018 7:00,CST,5.53
1/9/2018 7:15,CST,5.53
1/9/2018 7:30,CST,5.54
1/9/2018 7:45,CST,5.53
1/9/2018 8:00,CST,5.54
1/9/2018 8:15,CST,5.54
1/9/2018 8:30,CST,5.54
1/9/2018 8:45,CST,5.55
1/9/2018 9:00,CST,5.55
1/9/2018 9:15,CST,5.55
1/9/2018 9:30,CST,5.56
1/9/2018 9:45,CST,5.55
1/9/2018 10:00,CST,5.56
1/9/2018 10:15,CST,5.57
1/9/2018 10:30,CST,5.57
1/9/2018 10:45,CST,5.57
1/9/2018 11:00,CST,5.58
1/9/2018 11:15,CST,5.58
1/9/2018 11:30,CST,5.58
1/9/2018 11:45,CST,5.58
1/9/2018 12:00,CST,5.59
1/9/2018 12:15,CST,5.6
1/9/2018 12:30,CST,5.6
1/9/2018 12:45,CST,5.61
1/9/2018 13:00,CST,5.61
1/9/2018 13:15,CST,5.63
1/9/2018 13:30,CST,5.63
1/9/2018 13:45,CST,5.64
1/9/2018 14:00,CST,5.63
1/9/2018 14:15,CST,5.65
1/9/2018 14:30,CST,5.66
1/9/2018 14:45,CST,5.67
1/9/2018 15:00,CST,5.67
1/9/2018 15:15,CST,5.67
1/9/2018 15:30,CST,5.68
1/9/2018 15:45,CST,5.68
1/9/2018 16:00,CST,5.69
1/9/2018 16:15,CST,5.69
1/9/2018 16:30,CST,5.69
1/9/2018 16:45,CST,5.7
1/9/2018 17:00,CST,5.69
1/9/2018 17:15,CST,5.7
1/9/2018 17:30,CST,5.7
1/9/2018 17:45,CST,5.69
1/9/2018 18:00,CST,5.68
1/9/2018 18:15,CST,5.69
1/9/2018 18:30,CST,5.68
1/9/2018 18:45,CST,5.67
1/9/2018 19:00,CST,5.68
1/9/2018 19:15,CST,5.67
1/9/2018 19:30,CST,5.67
1/9/2018 19:45,CST,5.66
1/9/2018 20:00,CST,5.66
1/9/2018 20:15,CST,5.66
1/9/2018 20:30,CST,5.66
1/9/2018 20:45,CST,5.65
1/9/2018 21:00,CST,5.64
1/9/2018 21:15,CST,5.64
1/9/2018 21:30,CST,5.63
1/9/2018 21:45,CST,5.63
1/9/2018 22:00,CST,5.62
1/9/2018 22:15,CST,5.62
1/9/2018 22:30,CST,5.61
1/9/2018 22:45,CST,5.61
1/9/2018 23:00,CST,5.6
1/9/2018 23:15,CST,5.59
1/9/2018 23:30,CST,5.59
1/9/2018 23:45,CST,5.59
1/10/2018 0:00,CST,5.58
1/10/2018 0:15,CST,5.57
1/10/2018 0:30,CST,5.57
1/10/2018 0:45,CST,5.57
1/10/2018 1:00,CST,5.56
1/10/2018 1:15,CST,5.57
1/10/2018 1:30,CST,5.56
1/10/2018 1:45,CST,5.56
1/10/2018 2:00,CST,5.55
1/10/2018 2:15,CST,5.56
1/10/2018 2:30,CST,5.55
1/10/2018 2:45,CST,5.56
1/10/2018 3:00,CST,5.54
1/10/2018 3:15,CST,5.55
1/10/2018 3:30,CST,5.54
1/10/2018 3:45,CST,5.55
1/10/2018 4:00,CST,5.54
1/10/2018 4:15,CST,5.55
1/10/2018 4:30,CST,5.54
1/10/2018 4:45,CST,5.54
1/10/2018 5:00,CST,5.53
1/10/2018 5:15,CST,5.54
1/10/2018 5:30,CST,5.53
1/10/2018 5:45,CST,5.54
1/10/2018 6:00,CST,5.54
1/10/2018 6:15,CST,5.53
1/10/2018 6:30,CST,5.54
1/10/2018 6:45,CST,5.54
1/10/2018 7:00,CST,5.53
1/10/2018 7:15,CST,5.54
1/10/2018 7:30,CST,5.54
1/10/2018 7:45,CST,5.54
1/10/2018 8:00,CST,5.53
1/10/2018 8:15,CST,5.54
1/10/2018 8:30,CST,5.54
1/10/2018 8:45,CST,5.54
1/10/2018 9:00,CST,5.54
1/10/2018 9:15,CST,5.54
1/10/2018 9:30,CST,5.53
1/10/2018 9:45,CST,5.54
1/10/2018 10:00,CST,5.53
1/10/2018 10:15,CST,5.55
1/10/2018 10:30,CST,5.54
1/10/2018 10:45,CST,5.54
1/10/2018 11:00,CST,5.55
1/10/2018 11:15,CST,5.55
1/10/2018 11:30,CST,5.56
1/10/2018 11:45,CST,5.56
1/10/2018 12:00,CST,5.57
1/10/2018 12:15,CST,5.58
1/10/2018 12:30,CST,5.58
1/10/2018 12:45,CST,5.59
1/10/2018 13:00,CST,5.59
1/10/2018 13:15,CST,5.6
1/10/2018 13:30,CST,5.61
1/10/2018 13:45,CST,5.62
1/10/2018 14:00,CST,5.62
1/10/2018 14:15,CST,5.63
1/10/2018 14:30,CST,5.63
1/10/2018 14:45,CST,5.64
1/10/2018 15:00,CST,5.64
1/10/2018 15:15,CST,5.65
1/10/2018 15:30,CST,5.65
1/10/2018 15:45,CST,5.66
1/10/2018 16:00,CST,5.66
1/10/2018 16:15,CST,5.67
1/10/2018 16:30,CST,5.69
1/10/2018 16:45,CST,5.69
1/10/2018 17:00,CST,5.7
1/10/2018 17:15,CST,5.71
1/10/2018 17:30,CST,5.71
1/10/2018 17:45,CST,5.72
1/10/2018 18:00,CST,5.72
1/10/2018 18:15,CST,5.73
1/10/2018 18:30,CST,5.74
1/10/2018 18:45,CST,5.75
1/10/2018 19:00,CST,5.75
1/10/2018 19:15,CST,5.74
1/10/2018 19:30,CST,5.75
1/10/2018 19:45,CST,5.76
1/10/2018 20:00,CST,5.76
1/10/2018 20:15,CST,5.76
1/10/2018 20:30,CST,5.76
1/10/2018 20:45,CST,5.76
1/10/2018 21:00,CST,5.76
1/10/2018 21:15,CST,5.76
1/10/2018 21:30,CST,5.76
1/10/2018 21:45,CST,5.76
1/10/2018 22:00,CST,5.76
1/10/2018 22:15,CST,5.75
1/10/2018 22:30,CST,5.75
1/10/2018 22:45,CST,5.76
1/10/2018 23:00,CST,5.75
1/10/2018 23:15,CST,5.75
1/10/2018 23:30,CST,5.75
1/10/2018 23:45,CST,5.75
1/11/2018 0:00,CST,5.75
1/11/2018 0:15,CST,5.76
1/11/2018 0:30,CST,5.75
1/11/2018 0:45,CST,5.75
1/11/2018 1:00,CST,5.76
1/11/2018 1:15,CST,5.76
1/11/2018 1:30,CST,5.76
1/11/2018 1:45,CST,5.76
1/11/2018 2:00,CST,5.76
1/11/2018 2:15,CST,5.76
1/11/2018 2:30,CST,5.76
1/11/2018 2:45,CST,5.76
1/11/2018 3:00,CST,5.77
1/11/2018 3:15,CST,5.77
1/11/2018 3:30,CST,5.78
1/11/2018 3:45,CST,5.79
1/11/2018 4:00,CST,5.79
1/11/2018 4:15,CST,5.79
1/11/2018 4:30,CST,5.8
1/11/2018 4:45,CST,5.79
1/11/2018 5:00,CST,5.8
1/11/2018 5:15,CST,5.8
1/11/2018 5:30,CST,5.81
1/11/2018 5:45,CST,5.81
1/11/2018 6:00,CST,5.82
1/11/2018 6:15,CST,5.81
1/11/2018 6:30,CST,5.83
1/11/2018 6:45,CST,5.83
1/11/2018 7:00,CST,5.85
1/11/2018 7:15,CST,5.85
1/11/2018 7:30,CST,5.85
1/11/2018 7:45,CST,5.88
1/11/2018 8:00,CST,5.88
1/11/2018 8:15,CST,5.89
1/11/2018 8:30,CST,5.89
1/11/2018 8:45,CST,5.9
1/11/2018 9:00,CST,5.9
1/11/2018 9:15,CST,5.92
1/11/2018 9:30,CST,5.92
1/11/2018 9:45,CST,5.92
1/11/2018 10:00,CST,5.92
1/11/2018 10:15,CST,5.89
1/11/2018 10:30,CST,5.89
1/11/2018 10:45,CST,5.9
1/11/2018 11:00,CST,5.92
1/11/2018 11:15,CST,5.92
1/11/2018 11:30,CST,5.93
1/11/2018 11:45,CST,5.92
1/11/2018 12:00,CST,5.93
1/11/2018 12:15,CST,5.93
1/11/2018 12:30,CST,5.92
1/11/2018 12:45,CST,5.88
1/11/2018 13:00,CST,5.84
1/11/2018 13:15,CST,5.82
1/11/2018 13:30,CST,5.83
1/11/2018 13:45,CST,5.85
1/11/2018 14:00,CST,5.86
1/11/2018 14:15,CST,5.88
1/11/2018 14:30,CST,5.88
1/11/2018 14:45,CST,5.87
1/11/2018 15:00,CST,5.87
1/11/2018 15:15,CST,5.88
1/11/2018 15:30,CST,5.87
1/11/2018 15:45,CST,5.9
1/11/2018 16:00,CST,5.9
1/11/2018 16:15,CST,5.91
1/11/2018 16:30,CST,5.91
1/11/2018 16:45,CST,5.91
1/11/2018 17:00,CST,5.9
1/11/2018 17:15,CST,5.89
1/11/2018 17:30,CST,5.89
1/11/2018 17:45,CST,5.89
1/11/2018 18:00,CST,5.89
1/11/2018 18:15,CST,5.89
1/11/2018 18:30,CST,5.88
1/11/2018 18:45,CST,5.88
1/11/2018 19:00,CST,5.86
1/11/2018 19:15,CST,5.86
1/11/2018 19:30,CST,5.85
1/11/2018 19:45,CST,5.84
1/11/2018 20:00,CST,5.83
1/11/2018 20:15,CST,5.82
1/11/2018 20:30,CST,5.8
1/11/2018 20:45,CST,5.79
1/11/2018 21:00,CST,5.78
1/11/2018 21:15,CST,5.76
1/11/2018 21:30,CST,5.74
1/11/2018 21:45,CST,5.73
1/11/2018 22:00,CST,5.72
1/11/2018 22:15,CST,5.7
1/11/2018 22:30,CST,5.68
1/11/2018 22:45,CST,5.67
1/11/2018 23:00,CST,5.65
1/11/2018 23:15,CST,5.63
1/11/2018 23:30,CST,5.62
1/11/2018 23:45,CST,5.6
1/12/2018 0:00,CST,5.59
1/12/2018 0:15,CST,5.58
1/12/2018 0:30,CST,5.55
1/12/2018 0:45,CST,5.54
1/12/2018 1:00,CST,5.52
1/12/2018 1:15,CST,5.51
1/12/2018 1:30,CST,5.49
1/12/2018 1:45,CST,5.48
1/12/2018 2:00,CST,5.46
1/12/2018 2:15,CST,5.45
1/12/2018 2:30,CST,5.43
1/12/2018 2:45,CST,5.42
1/12/2018 3:00,CST,5.41
1/12/2018 3:15,CST,5.4
1/12/2018 3:30,CST,5.38
1/12/2018 3:45,CST,5.37
1/12/2018 4:00,CST,5.37
1/12/2018 4:15,CST,5.35
1/12/2018 4:30,CST,5.34
1/12/2018 4:45,CST,5.33
1/12/2018 5:00,CST,5.33
1/12/2018 5:15,CST,5.32
1/12/2018 5:30,CST,5.31
1/12/2018 5:45,CST,5.3
1/12/2018 6:00,CST,5.3
1/12/2018 6:15,CST,5.29
1/12/2018 6:30,CST,5.29
1/12/2018 6:45,CST,5.29
1/12/2018 7:00,CST,5.29
1/12/2018 7:15,CST,5.28
1/12/2018 7:30,CST,5.27
1/12/2018 7:45,CST,5.27
1/12/2018 8:00,CST,5.26
1/12/2018 8:15,CST,5.26
1/12/2018 8:30,CST,5.26
1/12/2018 8:45,CST,5.25
1/12/2018 9:00,CST,5.24
1/12/2018 9:15,CST,5.24
1/12/2018 9:30,CST,5.23
1/12/2018 9:45,CST,5.23
1/12/2018 10:00,CST,5.21
1/12/2018 10:15,CST,5.2
1/12/2018 10:30,CST,5.2
1/12/2018 10:45,CST,5.2
1/12/2018 11:00,CST,5.19
1/12/2018 11:15,CST,5.19
1/12/2018 11:30,CST,5.18
1/12/2018 11:45,CST,5.18
1/12/2018 12:00,CST,5.18
1/12/2018 12:15,CST,5.18
1/12/2018 12:30,CST,5.17
1/12/2018 12:45,CST,5.17
1/12/2018 13:00,CST,5.17
1/12/2018 13:15,CST,5.16
1/12/2018 13:30,CST,5.16
1/12/2018 13:45,CST,5.16
1/12/2018 14:00,CST,5.17
1/12/2018 14:15,CST,5.17
1/12/2018 14:30,CST,5.18
1/12/2018 14:45,CST,5.18
1/12/2018 15:00,CST,5.19
1/12/2018 15:15,CST,5.22
1/12/2018 15:30,CST,5.24
1/12/2018 15:45,CST,5.27
1/12/2018 16:00,CST,5.29
1/12/2018 16:15,CST,5.33
1/12/2018 16:30,CST,5.35
1/12/2018 16:45,CST,5.39
1/12/2018 17:00,CST,5.41
1/12/2018 17:15,CST,5.44
1/12/2018 17:30,CST,5.47
1/12/2018 17:45,CST,5.5
1/12/2018 18:00,CST,5.52
1/12/2018 18:15,CST,5.54
1/12/2018 18:30,CST,5.54
1/12/2018 18:45,CST,5.55
1/12/2018 19:00,CST,5.56
1/12/2018 19:15,CST,5.58
1/12/2018 19:30,CST,5.59
1/12/2018 19:45,CST,5.62
1/12/2018 20:00,CST,5.65
1/12/2018 20:15,CST,5.66
1/12/2018 20:30,CST,5.67
1/12/2018 20:45,CST,5.69
1/12/2018 21:00,CST,5.7
1/12/2018 21:15,CST,5.71
1/12/2018 21:30,CST,5.72
1/12/2018 21:45,CST,5.72
1/12/2018 22:00,CST,5.73
1/12/2018 22:15,CST,5.73
1/12/2018 22:30,CST,5.73
1/12/2018 22:45,CST,5.73
1/12/2018 23:00,CST,5.74
1/12/2018 23:15,CST,5.74
1/12/2018 23:30,CST,5.74
1/12/2018 23:45,CST,5.74
1/13/2018 0:00,CST,5.73
1/13/2018 0:15,CST,5.74
1/13/2018 0:30,CST,5.73
1/13/2018 0:45,CST,5.72
1/13/2018 1:00,CST,5.72
1/13/2018 1:15,CST,5.71
1/13/2018 1:30,CST,5.71
1/13/2018 1:45,CST,5.7
1/13/2018 2:00,CST,5.7
1/13/2018 2:15,CST,5.68
1/13/2018 2:30,CST,5.67
1/13/2018 2:45,CST,5.66
1/13/2018 3:00,CST,5.65
1/13/2018 3:15,CST,5.63
1/13/2018 3:30,CST,5.62
1/13/2018 3:45,CST,5.61
1/13/2018 4:00,CST,5.59
1/13/2018 4:15,CST,5.59
1/13/2018 4:30,CST,5.57
1/13/2018 4:45,CST,5.55
1/13/2018 5:00,CST,5.54
1/13/2018 5:15,CST,5.53
1/13/2018 5:30,CST,5.52
1/13/2018 5:45,CST,5.5
1/13/2018 6:00,CST,5.49
1/13/2018 6:15,CST,5.47
1/13/2018 6:30,CST,5.46
1/13/2018 6:45,CST,5.46
1/13/2018 7:00,CST,5.44
1/13/2018 7:15,CST,5.43
1/13/2018 7:30,CST,5.42
1/13/2018 7:45,CST,5.41
1/13/2018 8:00,CST,5.4
1/13/2018 8:15,CST,5.39
1/13/2018 8:30,CST,5.39
1/13/2018 8:45,CST,5.38
1/13/2018 9:00,CST,5.37
1/13/2018 9:15,CST,5.36
1/13/2018 9:30,CST,5.36
1/13/2018 9:45,CST,5.35
1/13/2018 10:00,CST,5.34
1/13/2018 10:15,CST,5.34
1/13/2018 10:30,CST,5.33
1/13/2018 10:45,CST,5.32
1/13/2018 11:00,CST,5.32
1/13/2018 11:15,CST,5.31
1/13/2018 11:30,CST,5.32
1/13/2018 11:45,CST,5.3
1/13/2018 12:00,CST,5.3
1/13/2018 12:15,CST,5.3
1/13/2018 12:30,CST,5.3
1/13/2018 12:45,CST,5.3
1/13/2018 13:00,CST,5.29
1/13/2018 13:15,CST,5.3
1/13/2018 13:30,CST,5.3
1/13/2018 13:45,CST,5.3
1/13/2018 14:00,CST,5.3
1/13/2018 14:15,CST,5.3
1/13/2018 14:30,CST,5.31
1/13/2018 14:45,CST,5.31
1/13/2018 15:00,CST,5.32
1/13/2018 15:15,CST,5.32
1/13/2018 15:30,CST,5.33
1/13/2018 15:45,CST,5.34
1/13/2018 16:00,CST,5.35
1/13/2018 16:15,CST,5.36
1/13/2018 16:30,CST,5.38
1/13/2018 16:45,CST,5.38
1/13/2018 17:00,CST,5.4
1/13/2018 17:15,CST,5.42
1/13/2018 17:30,CST,5.44
1/13/2018 17:45,CST,5.45
1/13/2018 18:00,CST,5.47
1/13/2018 18:15,CST,5.48
1/13/2018 18:30,CST,5.5
1/13/2018 18:45,CST,5.52
1/13/2018 19:00,CST,5.53
1/13/2018 19:15,CST,5.55
1/13/2018 19:30,CST,5.56
1/13/2018 19:45,CST,5.57
1/13/2018 20:00,CST,5.57
1/13/2018 20:15,CST,5.58
1/13/2018 20:30,CST,5.59
1/13/2018 20:45,CST,5.6
1/13/2018 21:00,CST,5.6
1/13/2018 21:15,CST,5.61
1/13/2018 21:30,CST,5.61
1/13/2018 21:45,CST,5.61
1/13/2018 22:00,CST,5.61
1/13/2018 22:15,CST,5.6
1/13/2018 22:30,CST,5.61
1/13/2018 22:45,CST,5.6
1/13/2018 23:00,CST,5.6
1/13/2018 23:15,CST,5.6
1/13/2018 23:30,CST,5.59
1/13/2018 23:45,CST,5.58
1/14/2018 0:00,CST,5.58
1/14/2018 0:15,CST,5.58
1/14/2018 0:30,CST,5.57
1/14/2018 0:45,CST,5.57
1/14/2018 1:00,CST,5.56
1/14/2018 1:15,CST,5.57
1/14/2018 1:30,CST,5.56
1/14/2018 1:45,CST,5.56
1/14/2018 2:00,CST,5.56
1/14/2018 2:15,CST,5.56
1/14/2018 2:30,CST,5.56
1/14/2018 2:45,CST,5.57
1/14/2018 3:00,CST,5.57
1/14/2018 3:15,CST,5.57
1/14/2018 3:30,CST,5.57
1/14/2018 3:45,CST,5.58
1/14/2018 4:00,CST,5.58
1/14/2018 4:15,CST,5.58
1/14/2018 4:30,CST,5.58
1/14/2018 4:45,CST,5.59
1/14/2018 5:00,CST,5.59
1/14/2018 5:15,CST,5.58
1/14/2018 5:30,CST,5.58
1/14/2018 5:45,CST,5.58
1/14/2018 6:00,CST,5.58
1/14/2018 6:15,CST,5.57
1/14/2018 6:30,CST,5.56
1/14/2018 6:45,CST,5.55
1/14/2018 7:00,CST,5.55
1/14/2018 7:15,CST,5.54
1/14/2018 7:30,CST,5.53
1/14/2018 7:45,CST,5.52
1/14/2018 8:00,CST,5.51
1/14/2018 8:15,CST,5.5
1/14/2018 8:30,CST,5.49
1/14/2018 8:45,CST,5.48
1/14/2018 9:00,CST,5.46
1/14/2018 9:15,CST,5.45
1/14/2018 9:30,CST,5.43
1/14/2018 9:45,CST,5.43
1/14/2018 10:00,CST,5.41
1/14/2018 10:15,CST,5.4
1/14/2018 10:30,CST,5.39
1/14/2018 10:45,CST,5.37
1/14/2018 11:00,CST,5.36
1/14/2018 11:15,CST,5.35
1/14/2018 11:30,CST,5.34
1/14/2018 11:45,CST,5.33
1/14/2018 12:00,CST,5.31
1/14/2018 12:15,CST,5.3
1/14/2018 12:30,CST,5.29
1/14/2018 12:45,CST,5.29
1/14/2018 13:00,CST,5.28
1/14/2018 13:15,CST,5.27
1/14/2018 13:30,CST,5.26
1/14/2018 13:45,CST,5.24
1/14/2018 14:00,CST,5.24
1/14/2018 14:15,CST,5.23
1/14/2018 14:30,CST,5.22
1/14/2018 14:45,CST,5.21
1/14/2018 15:00,CST,5.21
1/14/2018 15:15,CST,5.2
1/14/2018 15:30,CST,5.19
1/14/2018 15:45,CST,5.19
1/14/2018 16:00,CST,5.18
1/14/2018 16:15,CST,5.18
1/14/2018 16:30,CST,5.18
1/14/2018 16:45,CST,5.18
1/14/2018 17:00,CST,5.18
1/14/2018 17:15,CST,5.18
1/14/2018 17:30,CST,5.18
1/14/2018 17:45,CST,5.19
1/14/2018 18:00,CST,5.19
1/14/2018 18:15,CST,5.19
1/14/2018 18:30,CST,5.2
1/14/2018 18:45,CST,5.21
1/14/2018 19:00,CST,5.22
1/14/2018 19:15,CST,5.22
1/14/2018 19:30,CST,5.24
1/14/2018 19:45,CST,5.25
1/14/2018 20:00,CST,5.27
1/14/2018 20:15,CST,5.27
1/14/2018 20:30,CST,5.29
1/14/2018 20:45,CST,5.31
1/14/2018 21:00,CST,5.33
1/14/2018 21:15,CST,5.34
1/14/2018 21:30,CST,5.36
1/14/2018 21:45,CST,5.37
1/14/2018 22:00,CST,5.39
1/14/2018 22:15,CST,5.41
1/14/2018 22:30,CST,5.43
1/14/2018 22:45,CST,5.44
1/14/2018 23:00,CST,5.46
1/14/2018 23:15,CST,5.48
1/14/2018 23:30,CST,5.49
1/14/2018 23:45,CST,5.5
1/15/2018 0:00,CST,5.52
1/15/2018 0:15,CST,5.53
1/15/2018 0:30,CST,5.55
1/15/2018 0:45,CST,5.57
1/15/2018 1:00,CST,5.58
1/15/2018 1:15,CST,5.59
1/15/2018 1:30,CST,5.6
1/15/2018 1:45,CST,5.61
1/15/2018 2:00,CST,5.62
1/15/2018 2:15,CST,5.63
1/15/2018 2:30,CST,5.64
1/15/2018 2:45,CST,5.66
1/15/2018 3:00,CST,5.66
1/15/2018 3:15,CST,5.68
1/15/2018 3:30,CST,5.68
1/15/2018 3:45,CST,5.68
1/15/2018 4:00,CST,5.67
1/15/2018 4:15,CST,5.68
1/15/2018 4:30,CST,5.68
1/15/2018 4:45,CST,5.68
1/15/2018 5:00,CST,5.67
1/15/2018 5:15,CST,5.68
1/15/2018 5:30,CST,5.69
1/15/2018 5:45,CST,5.67
1/15/2018 6:00,CST,5.67
1/15/2018 6:15,CST,5.66
1/15/2018 6:30,CST,5.65
1/15/2018 6:45,CST,5.65
1/15/2018 7:00,CST,5.65
1/15/2018 7:15,CST,5.64
1/15/2018 7:30,CST,5.64
1/15/2018 7:45,CST,5.63
1/15/2018 8:00,CST,5.63
1/15/2018 8:15,CST,5.62
1/15/2018 8:30,CST,5.61
1/15/2018 8:45,CST,5.61
1/15/2018 9:00,CST,5.6
1/15/2018 9:15,CST,5.59
1/15/2018 9:30,CST,5.58
1/15/2018 9:45,CST,5.56
1/15/2018 10:00,CST,5.56
1/15/2018 10:15,CST,5.55
1/15/2018 10:30,CST,5.54
1/15/2018 10:45,CST,5.53
1/15/2018 11:00,CST,5.51
1/15/2018 11:15,CST,5.51
1/15/2018 11:30,CST,5.5
1/15/2018 11:45,CST,5.48
1/15/2018 12:00,CST,5.46
1/15/2018 12:15,CST,5.45
1/15/2018 12:30,CST,5.44
1/15/2018 12:45,CST,5.43
1/15/2018 13:00,CST,5.42
1/15/2018 13:15,CST,5.4
1/15/2018 13:30,CST,5.4
1/15/2018 13:45,CST,5.39
1/15/2018 14:00,CST,5.37
1/15/2018 14:15,CST,5.37
1/15/2018 14:30,CST,5.36
1/15/2018 14:45,CST,5.36
1/15/2018 15:00,CST,5.35
1/15/2018 15:15,CST,5.35
1/15/2018 15:30,CST,5.35
1/15/2018 15:45,CST,5.35
1/15/2018 16:00,CST,5.34
1/15/2018 16:15,CST,5.35
1/15/2018 16:30,CST,5.36
1/15/2018 16:45,CST,5.36
1/15/2018 17:00,CST,5.37
1/15/2018 17:15,CST,5.37
1/15/2018 17:30,CST,5.38
1/15/2018 17:45,CST,5.38
1/15/2018 18:00,CST,5.39
1/15/2018 18:15,CST,5.4
1/15/2018 18:30,CST,5.41
1/15/2018 18:45,CST,5.42
1/15/2018 19:00,CST,5.42
1/15/2018 19:15,CST,5.43
1/15/2018 19:30,CST,5.43
1/15/2018 19:45,CST,5.44
1/15/2018 20:00,CST,5.45
1/15/2018 20:15,CST,5.45
1/15/2018 20:30,CST,5.46
1/15/2018 20:45,CST,5.47
1/15/2018 21:00,CST,5.48
1/15/2018 21:15,CST,5.48
1/15/2018 21:30,CST,5.48
1/15/2018 21:45,CST,5.49
1/15/2018 22:00,CST,5.49
1/15/2018 22:15,CST,5.49
1/15/2018 22:30,CST,5.5
1/15/2018 22:45,CST,5.5
1/15/2018 23:00,CST,5.5
1/15/2018 23:15,CST,5.49
1/15/2018 23:30,CST,5.49
1/15/2018 23:45,CST,5.49
1/16/2018 0:00,CST,5.49
1/16/2018 0:15,CST,5.49
1/16/2018 0:30,CST,5.49
1/16/2018 0:45,CST,5.49
1/16/2018 1:00,CST,5.48
1/16/2018 1:15,CST,5.48
1/16/2018 1:30,CST,5.48
1/16/2018 1:45,CST,5.47
1/16/2018 2:00,CST,5.47
1/16/2018 2:15,CST,5.47
1/16/2018 2:30,CST,5.46
1/16/2018 2:45,CST,5.45
1/16/2018 3:00,CST,5.45
1/16/2018 3:15,CST,5.44
1/16/2018 3:30,CST,5.43
1/16/2018 3:45,CST,5.43
1/16/2018 4:00,CST,5.42
1/16/2018 4:15,CST,5.41
1/16/2018 4:30,CST,5.41
1/16/2018 4:45,CST,5.4
1/16/2018 5:00,CST,5.39
1/16/2018 5:15,CST,5.38
1/16/2018 5:30,CST,5.37
1/16/2018 5:45,CST,5.37
1/16/2018 6:00,CST,5.36
1/16/2018 6:15,CST,5.35
1/16/2018 6:30,CST,5.35
1/16/2018 6:45,CST,5.34
1/16/2018 7:00,CST,5.32
1/16/2018 7:15,CST,5.31
1/16/2018 7:30,CST,5.31
1/16/2018 7:45,CST,5.3
1/16/2018 8:00,CST,5.29
1/16/2018 8:15,CST,5.29
1/16/2018 8:30,CST,5.28
1/16/2018 8:45,CST,5.27
1/16/2018 9:00,CST,5.27
1/16/2018 9:15,CST,5.26
1/16/2018 9:30,CST,5.26
1/16/2018 9:45,CST,5.25
1/16/2018 10:00,CST,5.24
1/16/2018 10:15,CST,5.24
1/16/2018 10:30,CST,5.23
1/16/2018 10:45,CST,5.23
1/16/2018 11:00,CST,5.22
1/16/2018 11:15,CST,5.22
1/16/2018 11:30,CST,5.21
1/16/2018 11:45,CST,5.21
1/16/2018 12:00,CST,5.21
1/16/2018 12:15,CST,5.2
1/16/2018 12:30,CST,5.2
1/16/2018 12:45,CST,5.2
1/16/2018 13:00,CST,5.2
1/16/2018 13:15,CST,5.2
1/16/2018 13:30,CST,5.2
1/16/2018 13:45,CST,5.2
1/16/2018 14:00,CST,5.2
1/16/2018 14:15,CST,5.2
1/16/2018 14:30,CST,5.2
1/16/2018 14:45,CST,5.2
1/16/2018 15:00,CST,5.2
1/16/2018 15:15,CST,5.2
1/16/2018 15:30,CST,5.21
1/16/2018 15:45,CST,5.22
1/16/2018 16:00,CST,5.23
1/16/2018 16:15,CST,5.23
1/16/2018 16:30,CST,5.24
1/16/2018 16:45,CST,5.25
1/16/2018 17:00,CST,5.26
1/16/2018 17:15,CST,5.27
1/16/2018 17:30,CST,5.29
1/16/2018 17:45,CST,5.3
1/16/2018 18:00,CST,5.31
1/16/2018 18:15,CST,5.32
1/16/2018 18:30,CST,5.33
1/16/2018 18:45,CST,5.34
1/16/2018 19:00,CST,5.36
1/16/2018 19:15,CST,5.37
1/16/2018 19:30,CST,5.39
1/16/2018 19:45,CST,5.39
1/16/2018 20:00,CST,5.41
1/16/2018 20:15,CST,5.42
1/16/2018 20:30,CST,5.43
1/16/2018 20:45,CST,5.44
1/16/2018 21:00,CST,5.45
1/16/2018 21:15,CST,5.46
1/16/2018 21:30,CST,5.46
1/16/2018 21:45,CST,5.47
1/16/2018 22:00,CST,5.48
1/16/2018 22:15,CST,5.48
1/16/2018 22:30,CST,5.48
1/16/2018 22:45,CST,5.49
1/16/2018 23:00,CST,5.49
1/16/2018 23:15,CST,5.49
1/16/2018 23:30,CST,5.49
1/16/2018 23:45,CST,5.5
1/17/2018 0:00,CST,5.5
1/17/2018 0:15,CST,5.49
1/17/2018 0:30,CST,5.5
1/17/2018 0:45,CST,5.49
1/17/2018 1:00,CST,5.5
1/17/2018 1:15,CST,5.49
1/17/2018 1:30,CST,5.49
1/17/2018 1:45,CST,5.49
1/17/2018 2:00,CST,5.48
1/17/2018 2:15,CST,5.48
1/17/2018 2:30,CST,5.48
